Gene	description	family	hgnc_id	entrez_id	ensemble_id	location	pubmed_id	Vulnerable_Cell_lines_perc	Ribosomal_Proteins	DNA_replication	RNA_polymerase	Proteasome	Spliceosome	Histones	curated_BAGEL_essential	curated_BAGEL_nonEssential	ADM_PanCancer_CF	Vuln_CL_perc.Bone	Bone	Vuln_CL_perc.Breast	Breast	Vuln_CL_perc.Central.Nervous.System	Central.Nervous.System	Vuln_CL_perc.Endometrium	Endometrium	Vuln_CL_perc.Esophagus	Esophagus	Vuln_CL_perc.Haematopoietic.and.Lymphoid	Haematopoietic.and.Lymphoid	Vuln_CL_perc.Head.and.Neck	Head.and.Neck	Vuln_CL_perc.Large.Intestine	Large.Intestine	Vuln_CL_perc.Lung	Lung	Vuln_CL_perc.Ovary	Ovary	Vuln_CL_perc.Pancreas	Pancreas	Vuln_CL_perc.Peripheral.Nervous.System	Peripheral.Nervous.System	Vuln_CL_perc.Stomach	Stomach
ARL5B	ADP ribosylation factor like GTPase 5B	ARF GTPase family	HGNC:23052	221079	ENSG00000165997	10p12.31	12853149|22245584	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0		0		0		0		3.84615384615385		7.14285714285714		0		0		4.76190476190476		3.2258064516129		0		0		0	
ART3	ADP-ribosyltransferase 3		HGNC:725	419	ENSG00000156219	04q21.1	9119374	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		2.94117647058824	CS	3.125	CS	0		3.2258064516129	CS	0		0		7.14285714285714	CS
ATAD3A	ATPase family, AAA domain containing 3A	AAA ATPases	HGNC:25567	55210	ENSG00000197785	01p36.33	12477932	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8.33333333333333	CS	0		2.94117647058824	CS	0		0		0		0		0		2.38095238095238	CS	3.2258064516129	CS	0		0		7.14285714285714	CS
ATP11B	ATPase phospholipid transporting 11B (putative)	ATPase phospholipid transporting	HGNC:13553	23200	ENSG00000058063	03q26.33	10231032|11015572	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		8.82352941176471	CS	0		0		0		0		0		0		0		0		11.7647058823529	CS	0	
ATP11C	ATPase phospholipid transporting 11C	ATPase phospholipid transporting	HGNC:13554	286410	ENSG00000101974	Xq27.1	11015572|26567335	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		2.38095238095238	CS	9.67741935483871	CS	0		0		0	
ATP7A	ATPase copper transporting alpha	ATPase copper transporting	HGNC:869	538	ENSG00000165240	Xq21.1	10079817	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		3.84615384615385	CS	0		2.94117647058824	CS	0		2.38095238095238	CS	0		0		5.88235294117647	CS	0	
ATRN	attractin	C-type lectin domain containing	HGNC:885	8455	ENSG00000088812	20p13	9736737|8596018	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		3.84615384615385	CS	0		0		3.125	CS	0		9.67741935483871	CS	0		0		0	
BAZ2B	bromodomain adjacent to zinc finger domain 2B	PHD finger proteins|Methyl-CpG binding domain containing	HGNC:963	29994	ENSG00000123636	02q24.2	10662543	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		7.14285714285714	CS	0		0		0		6.45161290322581	CS	0		5.88235294117647	CS	0	
BCL10	B-cell CLL/lymphoma 10	Caspase recruitment domain containing	HGNC:989	8915	ENSG00000142867	01p22.3	9989495	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8.33333333333333	CS	0		2.94117647058824	CS	0		3.84615384615385	CS	0		2.94117647058824	CS	0		0		0		0		0		7.14285714285714	CS
BIRC8	baculoviral IAP repeat containing 8	Baculoviral IAP repeat containing	HGNC:14878	112401	ENSG00000163098	19q13.42	11390657	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0		4		0		0		0		0		0		9.375		0		0		4.34782608695652		0		0	
BNIP2	BCL2 interacting protein 2	BCL2 family|BCH domain containing 	HGNC:1083	663	ENSG00000140299	15q22.2	7954800	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		4.76190476190476	CS	3.2258064516129	CS	0		0		7.14285714285714	CS
BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase	WD repeat domain containing|F-box and WD repeat domain containing	HGNC:1144	8945	ENSG00000166167	10q24.32	9660940|10331953|18354483	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		12.5	CS	0		7.14285714285714	CS	0		3.125	CS	0		0		0		5.88235294117647	CS	7.14285714285714	CS
C11orf74	chromosome 11 open reading frame 74		HGNC:25142	119710	ENSG00000166352	11p12	15971274|26186194	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8.33333333333333	CS	0		0		0		3.84615384615385	CS	7.14285714285714	CS	2.94117647058824	CS	0		2.38095238095238	CS	0		0		0		0	
C12orf49	chromosome 12 open reading frame 49		HGNC:26128	79794	ENSG00000111412	12q24.22	12477932	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		14.2857142857143	CS	0		0		2.38095238095238	CS	3.2258064516129	CS	0		0		0	
C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	Beta 3-glycosyltransferases	HGNC:24337	56913	ENSG00000106392	07p22.1-p21.3	10580128|11677243	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8.33333333333333	CS	12	CS	2.94117647058824	CS	0		0		0		0		0		0		0		0		0		0	
C21orf2	chromosome 21 open reading frame 2		HGNC:1260	755	ENSG00000160226	21q22.3	9465297|26974433	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		0		3.2258064516129	CS	4.34782608695652	CS	5.88235294117647	CS	7.14285714285714	CS
C2orf15	chromosome 2 open reading frame 15		HGNC:28436	150590	ENSG00000273045	02q11.2		1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	5.88235294117647	CS	0		0		0		2.94117647058824	CS	0		0		0		4.34782608695652	CS	0		0	
C4orf46	chromosome 4 open reading frame 46		HGNC:27320	201725	ENSG00000205208	04q32.1		1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		2.38095238095238	CS	0		0		17.6470588235294	CS	0	
C4orf47	chromosome 4 open reading frame 47		HGNC:34346	441054	ENSG00000205129	04q35.1	25074808	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		8	CS	0		0		0		0		0		6.25	CS	0		0		4.34782608695652	CS	0		0	
C5orf58	chromosome 5 open reading frame 58		HGNC:37272	133874	ENSG00000234511	05q35.1		1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		3.84615384615385	CS	0		0		6.25	CS	2.38095238095238	CS	0		0		0		0	
CAMSAP3	calmodulin regulated spectrin associated protein family member 3	Protein phosphatase 1 regulatory subunits	HGNC:29307	57662	ENSG00000076826	19p13.2	11318610|10819331|19041755|19508979	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		2.38095238095238	CS	3.2258064516129	CS	0		11.7647058823529	CS	0	
CASC1	cancer susceptibility candidate 1	Protein phosphatase 1 regulatory subunits	HGNC:29599	55259	ENSG00000118307	12p12.1	14583591	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		2.94117647058824	CS	0		2.38095238095238	CS	0		4.34782608695652	CS	0		0	
CCDC148	coiled-coil domain containing 148		HGNC:25191	130940	ENSG00000153237	02q24.1		1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		5.88235294117647	CS	12.5	CS	3.84615384615385	CS	0		2.94117647058824	CS	0		0		0		0		0		0	
CCIN	calicin	BTB domain containing	HGNC:1568	881	ENSG00000185972	09p13.3	7641791	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		2.94117647058824	CS	0		2.38095238095238	CS	3.2258064516129	CS	0		5.88235294117647	CS	7.14285714285714	CS
CCNF	cyclin F	Cyclins|F-boxes other	HGNC:1591	899	ENSG00000162063	16p13.3	7896286	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		14.2857142857143	CS	0		3.125	CS	0		0		0		0		0	
CCNT1	cyclin T1	Cyclins|P-TEFb complex	HGNC:1599	904	ENSG00000129315	12q13.11-q13.12	9491887|9499409	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		5.88235294117647	CS	0		0		7.14285714285714		0		0		2.38095238095238	CS	0		0		0		0	
CCR4	C-C motif chemokine receptor 4	CD molecules|C-C motif chemokine receptors	HGNC:1605	1233	ENSG00000183813	03p22.3	7642634|8884276	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		3.84615384615385	CS	0		5.88235294117647	CS	0		4.76190476190476	CS	0		0		0		0	
CCSER1	coiled-coil serine rich protein 1		HGNC:29349	401145	ENSG00000184305	04q22.1	11214970	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		8	CS	0		0		0		0		0		6.25	CS	0		3.2258064516129	CS	0		0		0	
CD177	CD177 molecule	CD molecules|LY6/PLAUR domain containing	HGNC:30072	57126	ENSG00000204936	19q13.31	10753836|5552408	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		7.69230769230769	CS	7.14285714285714	CS	5.88235294117647	CS	0		0		0		0		0		0	
CD2AP	CD2 associated protein		HGNC:14258	23607	ENSG00000198087	06p12.3	10339567	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		16	CS	0		0		0		0		0		0		0		3.2258064516129	CS	0		0		0	
CD44	CD44 molecule (Indian blood group)	Blood group antigens|CD molecules|Proteoglycans	HGNC:1681	960	ENSG00000026508	11p13	2454887	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	2.38095238095238	CS	0		4.34782608695652	CS	0		7.14285714285714	CS
CDRT1	CMT1A duplicated region transcript 1	WD repeat domain containing|F-box and WD repeat domain containing	HGNC:14379	374286	ENSG00000241322	17p12	9787083|11381029	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	2.38095238095238	CS	3.2258064516129	CS	4.34782608695652	CS	5.88235294117647	CS	0	
CEACAM8	carcinoembryonic antigen related cell adhesion molecule 8	CD molecules|V-set domain containing|Immunoglobulin like domain containing|Carcinoembryonic antigen related cell adhesion molecule family	HGNC:1820	1088	ENSG00000124469	19q13.2	2208113|2306228	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		8.82352941176471	CS	0		0		0		0		5.88235294117647	CS	0	
CHMP2B	charged multivesicular body protein 2B	Charged multivesicular body proteins|ESCRT-III	HGNC:24537	25978	ENSG00000083937	03p11.2	11559748	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		7.69230769230769	CS	0		2.94117647058824	CS	0		4.76190476190476	CS	0		0		0		0	
CHPT1	choline phosphotransferase 1		HGNC:17852	56994	ENSG00000111666	12q23.2	10893425	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		8	CS	0		0		0		0		0		9.375	CS	0		0		0		0		0	
CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4		HGNC:18696	163732	ENSG00000179862	01p34.2	11744733	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	2.94117647058824	CS	0		0		0		0		0		0		3.2258064516129	CS	0		11.7647058823529	CS	0	
CLDN6	claudin 6	Claudins	HGNC:2048	9074	ENSG00000184697	16p13.3	9892664|18234789	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		14.2857142857143	CS	0		0		2.38095238095238	CS	3.2258064516129	CS	0		0		0	
CNN2	calponin 2		HGNC:2156	1265	ENSG00000064666	19p13.3	8889829	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		7.69230769230769	CS	0		0		0		2.38095238095238	CS	3.2258064516129	CS	0		5.88235294117647	CS	0	
COMMD5	COMM domain containing 5	COMM domain containing	HGNC:17902	28991	ENSG00000170619	08q24.3	15799966|10918053	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8.33333333333333	CS	0		0		0		0		7.14285714285714	CS	0		0		2.38095238095238	CS	3.2258064516129	CS	0		5.88235294117647	CS	0	
CORO6	coronin 6	WD repeat domain containing|Coronins	HGNC:21356	84940	ENSG00000167549	17q11.2		1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		3.84615384615385	CS	7.14285714285714	CS	0		0		4.76190476190476	CS	0		0		0		0	
CPA6	carboxypeptidase A6	Carboxypeptidases	HGNC:17245	57094	ENSG00000165078	08q13.2	11836249	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		12.5	CS	0		0		0		6.25	CS	2.38095238095238	CS	0		0		0		0	
CRK	CRK proto-oncogene, adaptor protein	SH2 domain containing	HGNC:2362	1398	ENSG00000167193	17p13.3	1690891	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		0		6.45161290322581	CS	0		0		0	
CRTAM	cytotoxic and regulatory T-cell molecule	CD molecules|V-set domain containing|C2-set domain containing	HGNC:24313	56253	ENSG00000109943	11q24.1	10811014|16300832	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		12.5	CS	3.84615384615385	CS	0		2.94117647058824	CS	0		2.38095238095238	CS	0		0		0		7.14285714285714	CS
CRTC2	CREB regulated transcription coactivator 2		HGNC:27301	200186	ENSG00000160741	01q21.3	14506290|14536081	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		2.38095238095238	CS	3.2258064516129	CS	0		0		7.14285714285714	CS
CRYGD	crystallin gamma D		HGNC:2411	1421	ENSG00000118231	02q33.3		1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		3.84615384615385	CS	0		0		0		2.38095238095238	CS	3.2258064516129	CS	4.34782608695652	CS	0		0	
CSN1S1	casein alpha s1		HGNC:2445	1446	ENSG00000126545	04q13.3	9050925|7619062	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		5.88235294117647	CS	0		4.76190476190476	CS	0		0		0		0	
CTAGE1	cutaneous T-cell lymphoma-associated antigen 1	CTAGE family	HGNC:24346	64693	ENSG00000212710	18q11.2	11149944|12839582	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		3.84615384615385	CS	0		2.94117647058824	CS	3.125	CS	0		0		0		0		0	
CUL4B	cullin 4B	Cullins	HGNC:2555	8450	ENSG00000158290	Xq24	8681378	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		2.94117647058824	CS	0		4.76190476190476	CS	3.2258064516129	CS	0		0		0	
CXorf40A	chromosome X open reading frame 40A		HGNC:28089	91966	ENSG00000197620	Xq28	8717057|9147653|16383041	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8.33333333333333	CS	0		0		0		3.84615384615385	CS	0		0		0		4.76190476190476	CS	3.2258064516129	CS	0		0		0	
CXorf58	chromosome X open reading frame 58		HGNC:26356	254158	ENSG00000165182	Xp22.11		1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		3.84615384615385	CS	0		5.88235294117647	CS	0		2.38095238095238	CS	3.2258064516129	CS	0		0		0	
CYP27B1	cytochrome P450 family 27 subfamily B member 1	Cytochrome P450 family 27	HGNC:2606	1594	ENSG00000111012	12q14.1	9295274|9344864	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	16.6666666666667	CS	0		0		0		0		0		0		3.125	CS	2.38095238095238	CS	3.2258064516129	CS	0		0		0	
DEC1	deleted in esophageal cancer 1		HGNC:23658	50514	ENSG00000173077	09q33.1	8603412|10612805	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		5.88235294117647	CS	3.125	CS	2.38095238095238	CS	0		0		0		0	
DMRTC1B	DMRT like family C1B		HGNC:31686	728656	ENSG00000184911	Xq13.1		1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		12.9032258064516	CS	0		0		0	
DMRTC2	DMRT like family C2		HGNC:13911	63946	ENSG00000142025	19q13.2	11863363	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0		0		8.82352941176471		0		0		0		2.94117647058824		0		0		0		4.34782608695652		0		0	
DNAJC10	DnaJ heat shock protein family (Hsp40) member C10	DNAJ (HSP40) heat shock proteins|Protein disulfide isomerases	HGNC:24637	54431	ENSG00000077232	02q32.1	12411443|12446677	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	2.94117647058824	CS	0		0		0		0		0		4.76190476190476	CS	0		0		0		0	
DOT1L	DOT1 like histone lysine methyltransferase	Lysine methyltransferases	HGNC:24948	84444	ENSG00000104885	19p13.3	11347906|12123582	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		14.2857142857143	CS	0		0		2.38095238095238	CS	0		0		0		7.14285714285714	CS
DPH6	diphthamine biosynthesis 6		HGNC:30543	89978	ENSG00000134146	15q14	23169644|23468660	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8.33333333333333	CS	0		0		12.5	CS	0		7.14285714285714	CS	0		3.125	CS	0		0		0		5.88235294117647	CS	0	
DPM2	dolichyl-phosphate mannosyltransferase subunit 2, regulatory		HGNC:3006	8818	ENSG00000136908	09q34.11	9724629	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8.33333333333333	CS	4	CS	0		0		0		0		0		0		0		6.45161290322581	CS	4.34782608695652	CS	0		0	
DPY19L1	dpy-19 like 1		HGNC:22205	23333	ENSG00000173852	07p14.2	22028030	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		3.84615384615385	CS	0		2.94117647058824	CS	0		2.38095238095238	CS	3.2258064516129	CS	0		0		7.14285714285714	CS
DRG1	developmentally regulated GTP binding protein 1		HGNC:3029	4733	ENSG00000185721	22q12.2	7929244|1449490	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		7.69230769230769	CS	7.14285714285714	CS	0		0		0		0		4.34782608695652	CS	0		0	
EBF1	early B-cell factor 1		HGNC:3126	1879	ENSG00000164330	05q33.3	8012110	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		35.7142857142857	CS	0		0		0		0		0		0		0	
F11R	F11 receptor	CD molecules|V-set domain containing|Immunoglobulin like domain containing	HGNC:14685	50848	ENSG00000158769	01q23.3	10395639|7646439	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		2.94117647058824	CS	3.125	CS	0		3.2258064516129	CS	4.34782608695652	CS	0		0	
FAM166A	family with sequence similarity 166 member A		HGNC:33818	401565	ENSG00000188163	09q34.3		1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		2.38095238095238	CS	0		8.69565217391304	CS	5.88235294117647	CS	7.14285714285714	CS
FBXL3	F-box and leucine rich repeat protein 3	F-box and leucine rich repeat proteins	HGNC:13599	26224	ENSG00000005812	13q22.3	10531035|10828603	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	2.94117647058824	CS	0		0		0		2.94117647058824	CS	3.125	CS	0		0		0		5.88235294117647	CS	0	
FITM2	fat storage inducing transmembrane protein 2		HGNC:16135	128486	ENSG00000197296	20q13.12	18160536	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		8	CS	0		0		0		0		2.94117647058824	CS	0		4.76190476190476	CS	0		0		0		0	
FNDC3B	fibronectin type III domain containing 3B	Fibronectin type III domain containing	HGNC:24670	64778	ENSG00000075420	03q26.31	15527760	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		5.88235294117647	CS	0		0		0		0		0		4.76190476190476	CS	0		4.34782608695652	CS	0		0	
FOXF1	forkhead box F1	Forkhead boxes	HGNC:3809	2294	ENSG00000103241	16q24.1	8825632|7957066	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		14.7058823529412	CS	0		0		0		0		0		0		0		0		0		0	
FRA10AC1	FRA10A associated CGG repeat 1		HGNC:1162	118924	ENSG00000148690	10q23.33	15203205	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		8	CS	0		0		3.84615384615385	CS	0		0		0		0		0		4.34782608695652	CS	0		7.14285714285714	CS
FUT11	fucosyltransferase 11	Fucosyltransferases	HGNC:19233	170384	ENSG00000196968	10q22.2	11698403|24318988	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	2.94117647058824	CS	0		0		0		0		0		2.38095238095238	CS	0		0		5.88235294117647	CS	0	
FXYD6	FXYD domain containing ion transport regulator 6		HGNC:4030	53826	ENSG00000137726	11q23.3	10950925	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		3.84615384615385	CS	7.14285714285714	CS	2.94117647058824	CS	3.125	CS	0		3.2258064516129	CS	0		0		0	
FZD5	frizzled class receptor 5	G protein-coupled receptors, Class F frizzled	HGNC:4043	7855	ENSG00000163251	02q33.3	8626800|11408929	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		3.84615384615385	CS	0		0		0		0		0		17.3913043478261	CS	0		0	
GATAD2A	GATA zinc finger domain containing 2A	GATA zinc finger domain containing	HGNC:29989	54815	ENSG00000167491	19p13.11	12183469	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		5.88235294117647	CS	0		3.84615384615385	CS	7.14285714285714	CS	0		0		0		0		0		0		7.14285714285714	CS
GCOM1								1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8.33333333333333	CS	0		0		0		0		0		0		3.125	CS	2.38095238095238	CS	3.2258064516129	CS	0		5.88235294117647	CS	0	
GNB2	G protein subunit beta 2	WD repeat domain containing	HGNC:4398	2783	ENSG00000172354	07q22.1	9799793	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		7.14285714285714	CS	0		3.125	CS	0		3.2258064516129	CS	0		0		0	
GNL1	G protein nucleolar 1 (putative)		HGNC:4413	2794	ENSG00000204590	06p21.33	8180467|22244851	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		8.82352941176471	CS	0		0		0		0		0		0		6.45161290322581	CS	0		0		0	
GOLGA6C	golgin A6 family member C		HGNC:32206	653641	ENSG00000167195	15q24.2		1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		5.88235294117647	CS	0		0		7.14285714285714		0		0		2.38095238095238	CS	3.2258064516129	CS	0		0		0	
GPALPP1	GPALPP motifs containing 1		HGNC:20298	55425	ENSG00000133114	13q14.12	11214970	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		5.88235294117647	CS	0		0		0		2.94117647058824	CS	0		2.38095238095238	CS	0		0		0		7.14285714285714	CS
GPR160	G protein-coupled receptor 160	G protein-coupled receptors, Class A orphans	HGNC:23693	26996	ENSG00000173890	03q26.2	12044878	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		8	CS	0		0		0		0		5.88235294117647	CS	3.125	CS	0		0		0		0		0	
GPR176	G protein-coupled receptor 176	G protein-coupled receptors, Class A orphans	HGNC:32370	11245	ENSG00000166073	15q14-q15.1	7893747	1.53846153846154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		3.84615384615385	CS	0		2.94117647058824	CS	0		0		0		0		11.7647058823529	CS	0	
